split,clients,method_name,method,base_algo,mu,server_distill,local_epochs,rounds,kd_alpha,kd_temperature,server_distill_steps,server_distill_lr,f1_macro,f1_micro,pr_auc_macro,pr_auc_micro,auc_macro,auc_micro,best_f1_micro,best_thr,time_sec,size_alpha,labels_per_client,bias_strength
noniid,15,Opt3_FedAvg_Tuned,option3,FedAvg,0.0,False,3,100,0.7,2.0,,,0.6014433227962963,0.5971869584491999,0.5720122703036885,0.6314908500338412,0.8892409019220966,0.9128001185362564,0.5971869584491999,per-label,538.503232717514,0.5,10,0.85
noniid,20,Opt3_FedAvg_Tuned,option3,FedAvg,0.0,False,3,100,0.7,2.0,,,0.5913636932671898,0.5922659978966104,0.5646548041537556,0.6192263528791853,0.8854312357510481,0.9083894945467365,0.5922659978966104,per-label,550.3260293006897,0.5,10,0.85
noniid,2,Opt3_FedAvg_Tuned_SD,option3,FedAvg,0.0,True,3,100,0.7,2.0,5.0,0.002,0.6283221708283706,0.635659550055321,0.605890675071554,0.6667774449562791,0.9047390383955524,0.9243328573797778,0.635659550055321,per-label,804.4868705272675,0.5,10,0.85
noniid,3,Opt3_FedAvg_Tuned_SD,option3,FedAvg,0.0,True,3,100,0.7,2.0,5.0,0.002,0.6067784418712048,0.6182986082516676,0.5858564990304302,0.6373034956574675,0.8970593010754974,0.9153011942029848,0.6182986082516676,per-label,955.9800515174866,0.5,10,0.85
noniid,4,Opt3_FedAvg_Tuned_SD,option3,FedAvg,0.0,True,3,100,0.7,2.0,5.0,0.002,0.6172084860708525,0.6289250706097358,0.5940730430425001,0.6490100099744429,0.9009740972638832,0.9182928228191908,0.6289250706097358,per-label,1100.6173071861267,0.5,10,0.85
noniid,8,Opt3_FedAvg_Tuned_SD,option3,FedAvg,0.0,True,3,100,0.7,2.0,5.0,0.002,0.6041084213256829,0.6082997582594681,0.5748861643274219,0.6381995328473435,0.8928786585884044,0.913652872094268,0.6082997582594681,per-label,1703.6046905517578,0.5,10,0.85
noniid,10,Opt3_FedAvg_Tuned_SD,option3,FedAvg,0.0,True,3,100,0.7,2.0,5.0,0.002,0.5968037898544213,0.6065606924725965,0.5655879879276561,0.6299194863015514,0.8898344423053236,0.9121013571329233,0.6065606924725965,per-label,1997.803265094757,0.5,10,0.85
noniid,12,Opt3_FedAvg_Tuned_SD,option3,FedAvg,0.0,True,3,100,0.7,2.0,5.0,0.002,0.5996380416104623,0.6140052301689427,0.5768395354309427,0.6267102051978727,0.8915530957337003,0.9132316823883423,0.6140052301689427,per-label,2303.297029733658,0.5,10,0.85
noniid,15,Opt3_FedAvg_Tuned_SD,option3,FedAvg,0.0,True,3,100,0.7,2.0,5.0,0.002,0.6057822532054405,0.6145824780359636,0.5822165055348475,0.6391735931803513,0.8951441790804673,0.9171041824875013,0.6145824780359636,per-label,2744.393325805664,0.5,10,0.85
noniid,20,Opt3_FedAvg_Tuned_SD,option3,FedAvg,0.0,True,3,100,0.7,2.0,5.0,0.002,0.6068837853057929,0.595689451742311,0.5757314034923658,0.6303965173097092,0.8939156957682164,0.9141424846806339,0.595689451742311,per-label,3484.600665807724,0.5,10,0.85
